----	1	----	 N/A 	ROOT	0	<program>
----	42	----	 N/A 	<whichId>	1	e
----	42	----	 N/A 	<term>	0	<N5>
----	42	----	 N/A 	<N5>	1	e
----	42	----	 N/A 	<arithmeticExpr>	0	<N4>
----	42	----	 N/A 	<N4>	0	<op1>
+	42	PLUS	 N/A 	<op1>	1	PLUS
----	42	----	 N/A 	<N4>	0	<term>
----	42	----	 N/A 	<term>	0	<factor>
----	42	----	 N/A 	<factor>	0	<var>
list	42	ID	 N/A 	<var>	1	ID
----	42	----	 N/A 	<var>	0	<whichId>
[	42	SQBO	 N/A 	<whichId>	1	SQBO
index	42	ID	 N/A 	<whichId>	1	ID
]	42	SQBC	 N/A 	<whichId>	1	SQBC
----	42	----	 N/A 	<term>	0	<N5>
----	42	----	 N/A 	<N5>	1	e
----	42	----	 N/A 	<N4>	0	<N4>
----	42	----	 N/A 	<N4>	0	<op1>
+	42	PLUS	 N/A 	<op1>	1	PLUS
----	42	----	 N/A 	<N4>	0	<term>
----	42	----	 N/A 	<term>	0	<factor>
----	42	----	 N/A 	<factor>	0	<var>
k	42	ID	 N/A 	<var>	1	ID
----	42	----	 N/A 	<var>	0	<whichId>
[	42	SQBO	 N/A 	<whichId>	1	SQBO
index	42	ID	 N/A 	<whichId>	1	ID
]	42	SQBC	 N/A 	<whichId>	1	SQBC
----	42	----	 N/A 	<term>	0	<N5>
----	42	----	 N/A 	<N5>	1	e
----	42	----	 N/A 	<N4>	0	<N4>
----	42	----	 N/A 	<N4>	1	e
----	42	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	42	----	 N/A 	<WithRelOp>	1	e
----	42	----	 N/A 	<AOBE>	0	<WithLogOp>
----	42	----	 N/A 	<WithLogOp>	1	e
;	42	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	42	----	 N/A 	<statements>	0	<statements>
----	43	----	 N/A 	<statements>	0	<statement>
----	43	----	 N/A 	<statement>	0	<simpleStmt>
----	43	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
value	43	ID	 N/A 	<assignmentStmt>	1	ID
----	43	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	43	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	43	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	43	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	43	----	 N/A 	<expression>	0	<AOBE>
----	43	----	 N/A 	<AOBE>	0	<AnyTerm>
----	43	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	43	----	 N/A 	<arithmeticExpr>	0	<term>
----	43	----	 N/A 	<term>	0	<factor>
----	43	----	 N/A 	<factor>	0	<var>
sum	43	ID	 N/A 	<var>	1	ID
----	43	----	 N/A 	<var>	0	<whichId>
----	43	----	 N/A 	<whichId>	1	e
----	43	----	 N/A 	<term>	0	<N5>
----	43	----	 N/A 	<N5>	1	e
----	43	----	 N/A 	<arithmeticExpr>	0	<N4>
----	43	----	 N/A 	<N4>	0	<op1>
+	43	PLUS	 N/A 	<op1>	1	PLUS
----	43	----	 N/A 	<N4>	0	<term>
----	43	----	 N/A 	<term>	0	<factor>
----	43	----	 N/A 	<factor>	0	<var>
15	43	NUM	15.000000	<var>	1	NUM
----	43	----	 N/A 	<term>	0	<N5>
----	43	----	 N/A 	<N5>	1	e
----	43	----	 N/A 	<N4>	0	<N4>
----	43	----	 N/A 	<N4>	1	e
----	43	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	43	----	 N/A 	<WithRelOp>	1	e
----	43	----	 N/A 	<AOBE>	0	<WithLogOp>
----	43	----	 N/A 	<WithLogOp>	1	e
;	43	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	43	----	 N/A 	<statements>	0	<statements>
----	44	----	 N/A 	<statements>	0	<statement>
----	44	----	 N/A 	<statement>	0	<declareStmt>
declare	44	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	44	----	 N/A 	<declareStmt>	0	<idList>
x_1	44	ID	 N/A 	<idList>	1	ID
:	44	COLON	 N/A 	<declareStmt>	1	COLON
----	44	----	 N/A 	<declareStmt>	0	<dataType>
integer	44	INTEGER	 N/A 	<dataType>	1	INTEGER
;	44	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	44	----	 N/A 	<statements>	0	<statements>
----	45	----	 N/A 	<statements>	0	<statement>
----	45	----	 N/A 	<statement>	0	<simpleStmt>
----	45	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
x_1	45	ID	 N/A 	<assignmentStmt>	1	ID
----	45	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	45	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	45	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	45	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	45	----	 N/A 	<expression>	0	<AOBE>
----	45	----	 N/A 	<AOBE>	0	<AnyTerm>
----	45	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	45	----	 N/A 	<arithmeticExpr>	0	<term>
----	45	----	 N/A 	<term>	0	<factor>
----	45	----	 N/A 	<factor>	0	<var>
11	45	NUM	11.000000	<var>	1	NUM
----	45	----	 N/A 	<term>	0	<N5>
----	45	----	 N/A 	<N5>	1	e
----	45	----	 N/A 	<arithmeticExpr>	0	<N4>
----	45	----	 N/A 	<N4>	0	<op1>
+	45	PLUS	 N/A 	<op1>	1	PLUS
----	45	----	 N/A 	<N4>	0	<term>
----	45	----	 N/A 	<term>	0	<factor>
----	45	----	 N/A 	<factor>	0	<var>
index	45	ID	 N/A 	<var>	1	ID
----	45	----	 N/A 	<var>	0	<whichId>
----	45	----	 N/A 	<whichId>	1	e
----	45	----	 N/A 	<term>	0	<N5>
----	45	----	 N/A 	<N5>	1	e
----	45	----	 N/A 	<N4>	0	<N4>
----	45	----	 N/A 	<N4>	1	e
----	45	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	45	----	 N/A 	<WithRelOp>	1	e
----	45	----	 N/A 	<AOBE>	0	<WithLogOp>
----	45	----	 N/A 	<WithLogOp>	1	e
;	45	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	45	----	 N/A 	<statements>	0	<statements>
----	46	----	 N/A 	<statements>	0	<statement>
----	46	----	 N/A 	<statement>	0	<simpleStmt>
----	46	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
x_2	46	ID	 N/A 	<assignmentStmt>	1	ID
----	46	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	46	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	46	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	46	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	46	----	 N/A 	<expression>	0	<AOBE>
----	46	----	 N/A 	<AOBE>	0	<AnyTerm>
----	46	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	46	----	 N/A 	<arithmeticExpr>	0	<term>
----	46	----	 N/A 	<term>	0	<factor>
----	46	----	 N/A 	<factor>	0	<var>
x_1	46	ID	 N/A 	<var>	1	ID
----	46	----	 N/A 	<var>	0	<whichId>
----	46	----	 N/A 	<whichId>	1	e
----	46	----	 N/A 	<term>	0	<N5>
----	46	----	 N/A 	<N5>	1	e
----	46	----	 N/A 	<arithmeticExpr>	0	<N4>
----	46	----	 N/A 	<N4>	0	<op1>
+	46	PLUS	 N/A 	<op1>	1	PLUS
----	46	----	 N/A 	<N4>	0	<term>
----	46	----	 N/A 	<term>	0	<factor>
----	46	----	 N/A 	<factor>	0	<var>
x_2	46	ID	 N/A 	<var>	1	ID
----	46	----	 N/A 	<var>	0	<whichId>
----	46	----	 N/A 	<whichId>	1	e
----	46	----	 N/A 	<term>	0	<N5>
----	46	----	 N/A 	<N5>	1	e
----	46	----	 N/A 	<N4>	0	<N4>
----	46	----	 N/A 	<N4>	1	e
----	46	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	46	----	 N/A 	<WithRelOp>	1	e
----	46	----	 N/A 	<AOBE>	0	<WithLogOp>
----	46	----	 N/A 	<WithLogOp>	1	e
;	46	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	46	----	 N/A 	<statements>	0	<statements>
----	48	----	 N/A 	<statements>	0	<statement>
----	48	----	 N/A 	<statement>	0	<declareStmt>
declare	48	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	48	----	 N/A 	<declareStmt>	0	<idList>
u1	48	ID	 N/A 	<idList>	1	ID
:	48	COLON	 N/A 	<declareStmt>	1	COLON
----	48	----	 N/A 	<declareStmt>	0	<dataType>
real	48	REAL	 N/A 	<dataType>	1	REAL
;	48	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	48	----	 N/A 	<statements>	0	<statements>
----	49	----	 N/A 	<statements>	0	<statement>
----	49	----	 N/A 	<statement>	0	<simpleStmt>
----	49	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
u2	49	ID	 N/A 	<assignmentStmt>	1	ID
----	49	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	49	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	49	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	49	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	49	----	 N/A 	<expression>	0	<AOBE>
----	49	----	 N/A 	<AOBE>	0	<AnyTerm>
----	49	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	49	----	 N/A 	<arithmeticExpr>	0	<term>
----	49	----	 N/A 	<term>	0	<factor>
----	49	----	 N/A 	<factor>	0	<var>
n	49	ID	 N/A 	<var>	1	ID
----	49	----	 N/A 	<var>	0	<whichId>
----	49	----	 N/A 	<whichId>	1	e
----	49	----	 N/A 	<term>	0	<N5>
----	49	----	 N/A 	<N5>	1	e
----	49	----	 N/A 	<arithmeticExpr>	0	<N4>
----	49	----	 N/A 	<N4>	0	<op1>
+	49	PLUS	 N/A 	<op1>	1	PLUS
----	49	----	 N/A 	<N4>	0	<term>
----	49	----	 N/A 	<term>	0	<factor>
----	49	----	 N/A 	<factor>	0	<var>
u1	49	ID	 N/A 	<var>	1	ID
----	49	----	 N/A 	<var>	0	<whichId>
----	49	----	 N/A 	<whichId>	1	e
----	49	----	 N/A 	<term>	0	<N5>
----	49	----	 N/A 	<N5>	0	<op2>
*	49	MUL	 N/A 	<op2>	1	MUL
----	49	----	 N/A 	<N5>	0	<factor>
----	49	----	 N/A 	<factor>	0	<var>
23.5	49	RNUM	23.500000	<var>	1	RNUM
----	49	----	 N/A 	<N5>	0	<N5>
----	49	----	 N/A 	<N5>	1	e
----	49	----	 N/A 	<N4>	0	<N4>
----	49	----	 N/A 	<N4>	1	e
----	49	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	49	----	 N/A 	<WithRelOp>	1	e
----	49	----	 N/A 	<AOBE>	0	<WithLogOp>
----	49	----	 N/A 	<WithLogOp>	1	e
;	49	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	49	----	 N/A 	<statements>	0	<statements>
----	50	----	 N/A 	<statements>	1	e
break	50	BREAK	 N/A 	<caseStmts>	1	BREAK
;	50	SEMICOL	 N/A 	<caseStmts>	1	SEMICOL
----	40	----	 N/A 	<caseStmts>	0	<MultiCase>
case	51	CASE	 N/A 	<MultiCase>	1	CASE
----	51	----	 N/A 	<MultiCase>	0	<value>
false	51	FALSE	 N/A 	<value>	1	FALSE
:	51	COLON	 N/A 	<MultiCase>	1	COLON
----	51	----	 N/A 	<MultiCase>	0	<statements>
----	51	----	 N/A 	<statements>	0	<statement>
----	51	----	 N/A 	<statement>	0	<ioStmt>
print	51	PRINT	 N/A 	<ioStmt>	1	PRINT
(	51	BO	 N/A 	<ioStmt>	1	BO
----	51	----	 N/A 	<ioStmt>	0	<var>
sum	51	ID	 N/A 	<var>	1	ID
----	51	----	 N/A 	<var>	0	<whichId>
----	51	----	 N/A 	<whichId>	1	e
)	51	BC	 N/A 	<ioStmt>	1	BC
;	51	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	51	----	 N/A 	<statements>	0	<statements>
----	52	----	 N/A 	<statements>	0	<statement>
----	52	----	 N/A 	<statement>	0	<declareStmt>
declare	52	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	52	----	 N/A 	<declareStmt>	0	<idList>
x	52	ID	 N/A 	<idList>	1	ID
:	52	COLON	 N/A 	<declareStmt>	1	COLON
----	52	----	 N/A 	<declareStmt>	0	<dataType>
integer	52	INTEGER	 N/A 	<dataType>	1	INTEGER
;	52	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	52	----	 N/A 	<statements>	0	<statements>
----	53	----	 N/A 	<statements>	0	<statement>
----	53	----	 N/A 	<statement>	0	<ioStmt>
print	53	PRINT	 N/A 	<ioStmt>	1	PRINT
(	53	BO	 N/A 	<ioStmt>	1	BO
----	53	----	 N/A 	<ioStmt>	0	<var>
index	53	ID	 N/A 	<var>	1	ID
----	53	----	 N/A 	<var>	0	<whichId>
----	53	----	 N/A 	<whichId>	1	e
)	53	BC	 N/A 	<ioStmt>	1	BC
;	53	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	53	----	 N/A 	<statements>	0	<statements>
----	54	----	 N/A 	<statements>	1	e
break	54	BREAK	 N/A 	<MultiCase>	1	BREAK
;	54	SEMICOL	 N/A 	<MultiCase>	1	SEMICOL
----	51	----	 N/A 	<MultiCase>	0	<MultiCase>
----	55	----	 N/A 	<MultiCase>	1	e
----	38	----	 N/A 	<condionalStmt>	0	<default>
----	55	----	 N/A 	<default>	1	e
end	55	END	 N/A 	<condionalStmt>	1	END
----	38	----	 N/A 	<statements>	0	<statements>
----	56	----	 N/A 	<statements>	1	e
end	56	END	 N/A 	<iterativeStmt>	1	END
----	32	----	 N/A 	<statements>	0	<statements>
----	57	----	 N/A 	<statements>	0	<statement>
----	57	----	 N/A 	<statement>	0	<ioStmt>
print	57	PRINT	 N/A 	<ioStmt>	1	PRINT
(	57	BO	 N/A 	<ioStmt>	1	BO
----	57	----	 N/A 	<ioStmt>	0	<var>
x_2	57	ID	 N/A 	<var>	1	ID
----	57	----	 N/A 	<var>	0	<whichId>
----	57	----	 N/A 	<whichId>	1	e
)	57	BC	 N/A 	<ioStmt>	1	BC
;	57	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	57	----	 N/A 	<statements>	0	<statements>
----	58	----	 N/A 	<statements>	1	e
end	58	END	 N/A 	<moduleDef>	1	END
----	5	----	 N/A 	<otherModules>	0	<otherModules>
----	59	----	 N/A 	<otherModules>	1	e
----	4	----	 N/A 	<program>	0	<driverModule>
<<<	59	DRIVERDEF	 N/A 	<driverModule>	1	DRIVERDEF
driver	59	DRIVER	 N/A 	<driverModule>	1	DRIVER
program	59	PROGRAM	 N/A 	<driverModule>	1	PROGRAM
>>>	59	DRIVERENDDEF	 N/A 	<driverModule>	1	DRIVERENDDEF
----	59	----	 N/A 	<driverModule>	0	<moduleDef>
start	60	START	 N/A 	<moduleDef>	1	START
----	60	----	 N/A 	<moduleDef>	0	<statements>
----	61	----	 N/A 	<statements>	0	<statement>
----	61	----	 N/A 	<statement>	0	<declareStmt>
declare	61	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	61	----	 N/A 	<declareStmt>	0	<idList>
A	61	ID	 N/A 	<idList>	1	ID
:	61	COLON	 N/A 	<declareStmt>	1	COLON
----	61	----	 N/A 	<declareStmt>	0	<dataType>
array	61	ARRAY	 N/A 	<dataType>	1	ARRAY
[	61	SQBO	 N/A 	<dataType>	1	SQBO
----	61	----	 N/A 	<dataType>	0	<range>
1	61	NUM	1.000000	<range>	1	NUM
..	61	RANGEOP	 N/A 	<range>	1	RANGEOP
15	61	NUM	15.000000	<range>	1	NUM
]	61	SQBC	 N/A 	<dataType>	1	SQBC
of	61	OF	 N/A 	<dataType>	1	OF
----	61	----	 N/A 	<dataType>	0	<type>
real	61	REAL	 N/A 	<type>	1	REAL
;	61	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	61	----	 N/A 	<statements>	0	<statements>
----	62	----	 N/A 	<statements>	0	<statement>
----	62	----	 N/A 	<statement>	0	<declareStmt>
declare	62	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	62	----	 N/A 	<declareStmt>	0	<idList>
k	62	ID	 N/A 	<idList>	1	ID
:	62	COLON	 N/A 	<declareStmt>	1	COLON
----	62	----	 N/A 	<declareStmt>	0	<dataType>
integer	62	INTEGER	 N/A 	<dataType>	1	INTEGER
;	62	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	62	----	 N/A 	<statements>	0	<statements>
----	63	----	 N/A 	<statements>	0	<statement>
----	63	----	 N/A 	<statement>	0	<declareStmt>
declare	63	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	63	----	 N/A 	<declareStmt>	0	<idList>
s	63	ID	 N/A 	<idList>	1	ID
:	63	COLON	 N/A 	<declareStmt>	1	COLON
----	63	----	 N/A 	<declareStmt>	0	<dataType>
real	63	REAL	 N/A 	<dataType>	1	REAL
;	63	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	63	----	 N/A 	<statements>	0	<statements>
----	64	----	 N/A 	<statements>	0	<statement>
----	64	----	 N/A 	<statement>	0	<ioStmt>
get_value	64	GET_VALUE	 N/A 	<ioStmt>	1	GET_VALUE
(	64	BO	 N/A 	<ioStmt>	1	BO
k	64	ID	 N/A 	<ioStmt>	1	ID
)	64	BC	 N/A 	<ioStmt>	1	BC
;	64	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	64	----	 N/A 	<statements>	0	<statements>
----	65	----	 N/A 	<statements>	0	<statement>
----	65	----	 N/A 	<statement>	0	<simpleStmt>
----	65	----	 N/A 	<simpleStmt>	0	<moduleReuseStmt>
----	65	----	 N/A 	<moduleReuseStmt>	0	<optional>
----	65	----	 N/A 	<optional>	1	e
use	65	USE	 N/A 	<moduleReuseStmt>	1	USE
module	65	MODULE	 N/A 	<moduleReuseStmt>	1	MODULE
readArr	65	ID	 N/A 	<moduleReuseStmt>	1	ID
with	65	WITH	 N/A 	<moduleReuseStmt>	1	WITH
parameters	65	PARAMETERS	 N/A 	<moduleReuseStmt>	1	PARAMETERS
----	65	----	 N/A 	<moduleReuseStmt>	0	<idList>
A	65	ID	 N/A 	<idList>	1	ID
;	65	SEMICOL	 N/A 	<moduleReuseStmt>	1	SEMICOL
----	65	----	 N/A 	<statements>	0	<statements>
----	66	----	 N/A 	<statements>	0	<statement>
----	66	----	 N/A 	<statement>	0	<simpleStmt>
----	66	----	 N/A 	<simpleStmt>	0	<moduleReuseStmt>
----	66	----	 N/A 	<moduleReuseStmt>	0	<optional>
[	66	SQBO	 N/A 	<optional>	1	SQBO
----	66	----	 N/A 	<optional>	0	<idList>
s	66	ID	 N/A 	<idList>	1	ID
]	66	SQBC	 N/A 	<optional>	1	SQBC
:=	66	ASSIGNOP	 N/A 	<optional>	1	ASSIGNOP
use	66	USE	 N/A 	<moduleReuseStmt>	1	USE
module	66	MODULE	 N/A 	<moduleReuseStmt>	1	MODULE
arraySum	66	ID	 N/A 	<moduleReuseStmt>	1	ID
with	66	WITH	 N/A 	<moduleReuseStmt>	1	WITH
parameters	66	PARAMETERS	 N/A 	<moduleReuseStmt>	1	PARAMETERS
----	66	----	 N/A 	<moduleReuseStmt>	0	<idList>
A	66	ID	 N/A 	<idList>	1	ID
;	66	SEMICOL	 N/A 	<moduleReuseStmt>	1	SEMICOL
----	66	----	 N/A 	<statements>	0	<statements>
----	67	----	 N/A 	<statements>	0	<statement>
----	67	----	 N/A 	<statement>	0	<ioStmt>
print	67	PRINT	 N/A 	<ioStmt>	1	PRINT
(	67	BO	 N/A 	<ioStmt>	1	BO
----	67	----	 N/A 	<ioStmt>	0	<var>
s	67	ID	 N/A 	<var>	1	ID
----	67	----	 N/A 	<var>	0	<whichId>
----	67	----	 N/A 	<whichId>	1	e
)	67	BC	 N/A 	<ioStmt>	1	BC
;	67	SEMICOL	 N/A 	<ioStmt>	1	SEMICOL
----	67	----	 N/A 	<statements>	0	<statements>
----	68	----	 N/A 	<statements>	1	e
end	68	END	 N/A 	<moduleDef>	1	END
----	4	----	 N/A 	<program>	0	<otherModules>
----	70	----	 N/A 	<otherModules>	0	<module>
<<	70	DEF	 N/A 	<module>	1	DEF
module	70	MODULE	 N/A 	<module>	1	MODULE
readArr	70	ID	 N/A 	<module>	1	ID
>>	70	ENDDEF	 N/A 	<module>	1	ENDDEF
takes	71	TAKES	 N/A 	<module>	1	TAKES
input	71	INPUT	 N/A 	<module>	1	INPUT
[	71	SQBO	 N/A 	<module>	1	SQBO
----	70	----	 N/A 	<module>	0	<input_plist>
arr1	71	ID	 N/A 	<input_plist>	1	ID
:	71	COLON	 N/A 	<input_plist>	1	COLON
----	71	----	 N/A 	<input_plist>	0	<dataType>
array	71	ARRAY	 N/A 	<dataType>	1	ARRAY
[	71	SQBO	 N/A 	<dataType>	1	SQBO
----	71	----	 N/A 	<dataType>	0	<range>
1	71	NUM	1.000000	<range>	1	NUM
..	71	RANGEOP	 N/A 	<range>	1	RANGEOP
15	71	NUM	15.000000	<range>	1	NUM
]	71	SQBC	 N/A 	<dataType>	1	SQBC
of	71	OF	 N/A 	<dataType>	1	OF
----	71	----	 N/A 	<dataType>	0	<type>
boolean	71	BOOLEAN	 N/A 	<type>	1	BOOLEAN
----	71	----	 N/A 	<input_plist>	0	<input_plist_ex>
,	71	COMMA	 N/A 	<input_plist_ex>	1	COMMA
k	71	ID	 N/A 	<input_plist_ex>	1	ID
:	71	COLON	 N/A 	<input_plist_ex>	1	COLON
----	71	----	 N/A 	<input_plist_ex>	0	<dataType>
integer	71	INTEGER	 N/A 	<dataType>	1	INTEGER
----	71	----	 N/A 	<input_plist_ex>	0	<input_plist_ex>
----	71	----	 N/A 	<input_plist_ex>	1	e
]	71	SQBC	 N/A 	<module>	1	SQBC
;	71	SEMICOL	 N/A 	<module>	1	SEMICOL
----	70	----	 N/A 	<module>	0	<ret>
----	72	----	 N/A 	<ret>	1	e
----	70	----	 N/A 	<module>	0	<moduleDef>
start	72	START	 N/A 	<moduleDef>	1	START
----	72	----	 N/A 	<moduleDef>	0	<statements>
----	73	----	 N/A 	<statements>	0	<statement>
----	73	----	 N/A 	<statement>	0	<declareStmt>
declare	73	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	73	----	 N/A 	<declareStmt>	0	<idList>
tempvar	73	ID	 N/A 	<idList>	1	ID
:	73	COLON	 N/A 	<declareStmt>	1	COLON
----	73	----	 N/A 	<declareStmt>	0	<dataType>
real	73	REAL	 N/A 	<dataType>	1	REAL
;	73	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	73	----	 N/A 	<statements>	0	<statements>
----	74	----	 N/A 	<statements>	0	<statement>
----	74	----	 N/A 	<statement>	0	<declareStmt>
declare	74	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	74	----	 N/A 	<declareStmt>	0	<idList>
i	74	ID	 N/A 	<idList>	1	ID
:	74	COLON	 N/A 	<declareStmt>	1	COLON
----	74	----	 N/A 	<declareStmt>	0	<dataType>
integer	74	INTEGER	 N/A 	<dataType>	1	INTEGER
;	74	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	74	----	 N/A 	<statements>	0	<statements>
----	75	----	 N/A 	<statements>	0	<statement>
----	75	----	 N/A 	<statement>	0	<simpleStmt>
----	75	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
i	75	ID	 N/A 	<assignmentStmt>	1	ID
----	75	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	75	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	75	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	75	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	75	----	 N/A 	<expression>	0	<AOBE>
----	75	----	 N/A 	<AOBE>	0	<AnyTerm>
----	75	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	75	----	 N/A 	<arithmeticExpr>	0	<term>
----	75	----	 N/A 	<term>	0	<factor>
----	75	----	 N/A 	<factor>	0	<var>
1	75	NUM	1.000000	<var>	1	NUM
----	75	----	 N/A 	<term>	0	<N5>
----	75	----	 N/A 	<N5>	1	e
----	75	----	 N/A 	<arithmeticExpr>	0	<N4>
----	75	----	 N/A 	<N4>	1	e
----	75	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	75	----	 N/A 	<WithRelOp>	1	e
----	75	----	 N/A 	<AOBE>	0	<WithLogOp>
----	75	----	 N/A 	<WithLogOp>	1	e
;	75	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	75	----	 N/A 	<statements>	0	<statements>
----	76	----	 N/A 	<statements>	0	<statement>
----	76	----	 N/A 	<statement>	0	<simpleStmt>
----	76	----	 N/A 	<simpleStmt>	0	<assignmentStmt>
x_1	76	ID	 N/A 	<assignmentStmt>	1	ID
----	76	----	 N/A 	<assignmentStmt>	0	<whichStmt>
----	76	----	 N/A 	<whichStmt>	0	<lvalueIDStmt>
:=	76	ASSIGNOP	 N/A 	<lvalueIDStmt>	1	ASSIGNOP
----	76	----	 N/A 	<lvalueIDStmt>	0	<expression>
----	76	----	 N/A 	<expression>	0	<AOBE>
----	76	----	 N/A 	<AOBE>	0	<AnyTerm>
----	76	----	 N/A 	<AnyTerm>	0	<arithmeticExpr>
----	76	----	 N/A 	<arithmeticExpr>	0	<term>
----	76	----	 N/A 	<term>	0	<factor>
----	76	----	 N/A 	<factor>	0	<var>
i	76	ID	 N/A 	<var>	1	ID
----	76	----	 N/A 	<var>	0	<whichId>
----	76	----	 N/A 	<whichId>	1	e
----	76	----	 N/A 	<term>	0	<N5>
----	76	----	 N/A 	<N5>	1	e
----	76	----	 N/A 	<arithmeticExpr>	0	<N4>
----	76	----	 N/A 	<N4>	0	<op1>
+	76	PLUS	 N/A 	<op1>	1	PLUS
----	76	----	 N/A 	<N4>	0	<term>
----	76	----	 N/A 	<term>	0	<factor>
----	76	----	 N/A 	<factor>	0	<var>
u1	76	ID	 N/A 	<var>	1	ID
----	76	----	 N/A 	<var>	0	<whichId>
----	76	----	 N/A 	<whichId>	1	e
----	76	----	 N/A 	<term>	0	<N5>
----	76	----	 N/A 	<N5>	1	e
----	76	----	 N/A 	<N4>	0	<N4>
----	76	----	 N/A 	<N4>	1	e
----	76	----	 N/A 	<AnyTerm>	0	<WithRelOp>
----	76	----	 N/A 	<WithRelOp>	1	e
----	76	----	 N/A 	<AOBE>	0	<WithLogOp>
----	76	----	 N/A 	<WithLogOp>	1	e
;	76	SEMICOL	 N/A 	<lvalueIDStmt>	1	SEMICOL
----	76	----	 N/A 	<statements>	0	<statements>
----	77	----	 N/A 	<statements>	0	<statement>
----	77	----	 N/A 	<statement>	0	<declareStmt>
declare	77	DECLARE	 N/A 	<declareStmt>	1	DECLARE
----	77	----	 N/A 	<declareStmt>	0	<idList>
i	77	ID	 N/A 	<idList>	1	ID
:	77	COLON	 N/A 	<declareStmt>	1	COLON
----	77	----	 N/A 	<declareStmt>	0	<dataType>
real	77	REAL	 N/A 	<dataType>	1	REAL
;	77	SEMICOL	 N/A 	<declareStmt>	1	SEMICOL
----	77	----	 N/A 	<statements>	0	<statements>
----	78	----	 N/A 	<statements>	0	<statement>
----	78	----	 N/A 	<statement>	0	<iterativeStmt>
while	78	WHILE	 N/A 	<iterativeStmt>	1	WHILE
(	78	BO	 N/A 	<iterativeStmt>	1	BO
----	78	----	 N/A 	<iterativeStmt>	0	<AOBE>
----	78	----	 N/A 	<AOBE>	0	<AnyTerm>
